world_id,scene_id,object_a,object_b,heuristic_label,gazebo_contact,boundary_sharpness,minimum_boundary_distance,minimum_boundary_distance_is_metric,surface_normal_consistency,relative_height,depth_gradient,overlap_ratio,edge_continuity,occlusion_boundary_score
world6_dense_mixed,world6_dense_mixed__v6,obj_notebook,obj_pen,Support,1,0.0341830998659133,0.0020254025230356,True,0.9127057840707428,-0.005923641826562,0.0130116883665323,0.1014162265962554,1.0,0.6234198270126414
world6_dense_mixed,world6_dense_mixed__v6,obj_plate,obj_spoon,Support,1,0.0253428127616643,0.0020254025230356,True,0.9999801231919252,-0.0062924383847575,0.007264622952789,0.2868942267172356,1.0,0.0375275938189845
world6_dense_mixed,world6_dense_mixed__v6,obj_plate,obj_fork,Contact,1,0.0252412613481283,0.0020254025230356,True,0.9879817632917138,0.0259402508115449,0.0071390578523278,0.0252186933564504,1.0,1.0
world6_dense_mixed,world6_dense_mixed__v6,obj_plate,obj_knife,Contact,1,0.0254844259470701,0.0020254025230356,True,0.9902258082863868,-0.0215746718563285,0.0069813141599297,0.0202275600505689,1.0,0.6918714555765595
world6_dense_mixed,world6_dense_mixed,obj_jar,obj_cereal_box,Contact,1,0.5018267035484314,0.003644430485643,True,0.9915377846046264,-0.1084033410592451,0.0786912590265274,0.0614136732329084,1.0,0.3729729729729729
world6_dense_mixed,world6_dense_mixed,obj_tissue_box,obj_ruler,Support,1,0.0959958061575889,0.003644430485643,True,0.9858757457074528,-0.019115418617046,0.0349310338497161,0.2794307891332471,0.5032258064516129,0.4327772325809617
world6_dense_mixed,world6_dense_mixed,obj_bowl,obj_apple,Contact,0,0.1041775494813919,0.003644430485643,True,0.936797089442445,0.0023020354440126,0.038907490670681,0.0328120994616764,1.0,0.6521739130434783
world6_dense_mixed,world6_dense_mixed,obj_bowl,obj_ruler,Support,1,0.0852359011769294,0.003644430485643,True,0.0536360218655674,-0.0062230841114383,0.0340338684618473,0.2488479262672811,0.5254237288135594,0.3662551440329218
world6_dense_mixed,world6_dense_mixed,obj_apple,obj_ruler,Separate,0,0.080771304666996,0.003644430485643,True,0.087687102749526,-0.0085251195554509,0.0295112784951925,0.0926773455377574,1.0,0.6156583629893239
world6_dense_mixed,world6_dense_mixed,obj_notebook,obj_remote,Support,1,0.0419827625155448,0.003644430485643,True,0.9935607251336268,-0.0161766875420278,0.008308813907206,0.2582029503799731,1.0,0.6281208935611038
world6_dense_mixed,world6_dense_mixed,obj_notebook,obj_pen,Support,1,0.0359851419925689,0.003644430485643,True,0.9984036526284918,-0.0029620067785426,0.0081735551357269,0.2224030377000271,1.0,0.7483636363636363
world6_dense_mixed,world6_dense_mixed,obj_plate,obj_spoon,Support,1,0.0269767809659242,0.003644430485643,True,0.9872142626366168,-0.009843197267195,0.0049699647352099,0.2539682539682539,1.0,0.5819112627986348
world6_dense_mixed,world6_dense_mixed,obj_plate,obj_fork,Contact,1,0.0254671331495046,0.003644430485643,True,0.985701280562376,0.0281184911253141,0.004601711872965,0.0,1.0,0.8610804851157663
world6_dense_mixed,world6_dense_mixed,obj_plate,obj_knife,Contact,1,0.0245048645883798,0.003644430485643,True,0.9899508577913658,-0.0311995593363026,0.0044722175225615,0.0,1.0,0.8538205980066444
